epoch,total_loss,constraint_loss,loss,boundary_loss
376,2.4923369884490967,0.010339036583900452,0.4783257842063904,2.0140111446380615
377,1.9076111316680908,0.010320741683244705,0.1539333015680313,1.7536778450012207
378,1.80534029006958,0.01030847616493702,0.22986939549446106,1.5754709243774414
379,1.9517806768417358,0.010291235521435738,0.269568532705307,1.6822121143341064
380,2.003818988800049,0.010290478356182575,0.41282591223716736,1.590993046760559
381,1.9420297145843506,0.010186308063566685,0.13732320070266724,1.8047065734863281
382,2.0289978981018066,0.010138013400137424,0.4700963795185089,1.5589015483856201
383,2.090040683746338,0.010064764879643917,0.1282968819141388,1.961743712425232
384,2.1241419315338135,0.010057739913463593,0.33593860268592834,1.788203239440918
385,1.7000125646591187,0.009984803386032581,0.14007416367530823,1.5599384307861328
386,2.2674570083618164,0.01001452375203371,0.3517490327358246,1.915708065032959
387,1.6869397163391113,0.010016456246376038,0.14270246028900146,1.5442372560501099
388,1.684613823890686,0.009968549013137817,0.15700432658195496,1.5276094675064087
389,1.9041069746017456,0.00997915305197239,0.24256062507629395,1.6615463495254517
390,1.7639282941818237,0.009885839186608791,0.1436985731124878,1.620229721069336
391,2.3541603088378906,0.00983507465571165,0.5197134017944336,1.834446907043457
392,2.095442771911621,0.00983813963830471,0.32551875710487366,1.7699239253997803
393,1.689104676246643,0.009816078469157219,0.20180904865264893,1.4872956275939941
394,2.2249317169189453,0.00981053989380598,0.354125052690506,1.8708066940307617
395,1.7009180784225464,0.009772549383342266,0.3457747995853424,1.3551433086395264
396,1.6975327730178833,0.00982199888676405,0.19317933917045593,1.504353404045105
397,1.934901237487793,0.009770463220775127,0.21491046249866486,1.7199907302856445
398,2.018717050552368,0.009705227799713612,0.12810280919075012,1.8906142711639404
399,1.8790702819824219,0.00965746771544218,0.1696748286485672,1.709395408630371
400,1.8585412502288818,0.009633843787014484,0.16073963046073914,1.6978015899658203
401,1.9077479839324951,0.009586263447999954,0.25133445858955383,1.6564135551452637
402,2.399226427078247,0.009611069224774837,0.29203614592552185,2.1071903705596924
403,1.6429158449172974,0.009594032540917397,0.12377675622701645,1.519139051437378
404,1.866095781326294,0.009578593075275421,0.14692342281341553,1.7191723585128784
405,2.0541396141052246,0.009563922882080078,0.43820661306381226,1.6159329414367676
406,1.8731874227523804,0.00954297836869955,0.18107296526432037,1.6921144723892212
407,1.7913432121276855,0.009536449797451496,0.14405220746994019,1.6472909450531006
408,1.4659554958343506,0.009445501491427422,0.16918599605560303,1.2967694997787476
409,1.6778219938278198,0.009437390603125095,0.14956006407737732,1.5282618999481201
410,2.5834310054779053,0.009401069954037666,0.6654960513114929,1.9179348945617676
411,2.1508610248565674,0.00939511600881815,0.43509232997894287,1.7157686948776245
412,1.6368821859359741,0.009341082535684109,0.13849936425685883,1.498382806777954
413,2.243906259536743,0.009331507608294487,0.3212442100048065,1.9226621389389038
414,1.824449896812439,0.00930784922093153,0.14549493789672852,1.6789549589157104
415,2.115227460861206,0.009330756030976772,0.4646375775337219,1.650589942932129
416,2.0228991508483887,0.00937600340694189,0.34128642082214355,1.6816127300262451
417,2.541085720062256,0.009320820681750774,0.8558285236358643,1.6852571964263916
418,2.1780805587768555,0.009339923039078712,0.7689601182937622,1.4091203212738037
419,2.120943784713745,0.009321928024291992,0.1613401472568512,1.9596035480499268
420,2.1268677711486816,0.009272780269384384,0.15089848637580872,1.9759693145751953
421,2.2944700717926025,0.00925428792834282,0.5600897669792175,1.7343802452087402
422,2.0068602561950684,0.009190359152853489,0.17356622219085693,1.833294153213501
423,2.0045459270477295,0.009148423559963703,0.3162930905818939,1.6882529258728027
424,1.9601067304611206,0.009070951491594315,0.22317136824131012,1.7369353771209717
425,2.022671937942505,0.009121032431721687,0.31909671425819397,1.7035752534866333
426,2.0112497806549072,0.009062094613909721,0.2996145784854889,1.7116351127624512
427,1.6411480903625488,0.009062259458005428,0.22339867055416107,1.4177494049072266
428,2.006826877593994,0.009078861214220524,0.46452465653419495,1.5423022508621216
429,1.8949782848358154,0.00906110554933548,0.15190938115119934,1.7430689334869385
430,1.9721981287002563,0.009037116542458534,0.2093939483165741,1.7628041505813599
431,2.2130069732666016,0.009032673202455044,0.2578731179237366,1.9551339149475098
432,1.8139009475708008,0.009079781360924244,0.15511544048786163,1.6587854623794556
433,1.763656497001648,0.009022291749715805,0.2114640474319458,1.5521924495697021
434,1.7321789264678955,0.009013609029352665,0.175698921084404,1.556480050086975
435,2.5300817489624023,0.009007825516164303,0.3197747766971588,2.2103068828582764
436,2.1137540340423584,0.009003596380352974,0.1646360456943512,1.9491180181503296
437,1.9970881938934326,0.00896657444536686,0.5219987034797668,1.4750895500183105
438,2.3096957206726074,0.00898091122508049,0.5141699314117432,1.7955256700515747
439,1.9754862785339355,0.009007780812680721,0.4448356032371521,1.5306507349014282
440,2.311814785003662,0.008927101269364357,0.8273169994354248,1.4844976663589478
441,1.8273590803146362,0.00895000621676445,0.2298441231250763,1.5975149869918823
442,1.7450387477874756,0.00886022299528122,0.14696690440177917,1.598071813583374
443,2.17472767829895,0.00881846435368061,0.37139806151390076,1.803329586982727
444,1.7767572402954102,0.008796652778983116,0.3315814137458801,1.4451758861541748
445,1.8192532062530518,0.008763103745877743,0.2138705849647522,1.6053825616836548
446,1.9161584377288818,0.00874185748398304,0.34616273641586304,1.569995641708374
447,1.6513187885284424,0.008770843036472797,0.20720849931240082,1.4441102743148804
448,1.8770042657852173,0.008726313710212708,0.18896599113941193,1.6880382299423218
449,2.178133964538574,0.00872759148478508,0.25562208890914917,1.9225119352340698
450,2.0547235012054443,0.008728195913136005,0.4174070656299591,1.637316346168518
451,1.7574241161346436,0.0087612085044384,0.2842854857444763,1.473138689994812
452,2.069368362426758,0.008687487803399563,0.22461803257465363,1.8447504043579102
453,1.8570667505264282,0.008653374388813972,0.14062614738941193,1.7164405584335327
454,1.7975525856018066,0.008673839271068573,0.13172878324985504,1.6658238172531128
455,1.9117107391357422,0.008649337105453014,0.14463183283805847,1.7670788764953613
456,1.8649134635925293,0.00869782641530037,0.5204014778137207,1.3445119857788086
457,1.8114677667617798,0.00868599209934473,0.19729144871234894,1.6141762733459473
458,1.9572968482971191,0.008646215312182903,0.16261912882328033,1.794677734375
459,2.147498369216919,0.008629590272903442,0.2112872302532196,1.936211109161377
460,2.0122110843658447,0.008613161742687225,0.18396908044815063,1.8282420635223389
461,1.7960448265075684,0.008595005609095097,0.16218064725399017,1.633864164352417
462,1.662908911705017,0.00861328560858965,0.2005455195903778,1.462363362312317
463,1.9743396043777466,0.008503613993525505,0.20626531541347504,1.7680742740631104
464,2.3878815174102783,0.008568299002945423,0.40158453583717346,1.9862968921661377
465,1.8285033702850342,0.008499857038259506,0.157752126455307,1.6707512140274048
466,2.228044271469116,0.008530431427061558,0.7080364227294922,1.520007848739624
467,2.3238093852996826,0.008451433852314949,0.3542335033416748,1.9695758819580078
468,1.5103241205215454,0.008512541651725769,0.13997943699359894,1.370344638824463
469,1.6379168033599854,0.008501572534441948,0.13560445606708527,1.5023123025894165
470,1.6445012092590332,0.008461875841021538,0.17807617783546448,1.4664250612258911
471,2.3308255672454834,0.008474654518067837,0.5046512484550476,1.826174259185791
472,2.3805086612701416,0.008389092050492764,0.5887309908866882,1.7917777299880981
473,1.5250638723373413,0.008430826477706432,0.15276961028575897,1.372294306755066
474,1.66262948513031,0.00843263790011406,0.13402174413204193,1.528607726097107
475,2.4807028770446777,0.008425479754805565,0.5789803266525269,1.9017224311828613
476,1.7367221117019653,0.008425535634160042,0.13248907029628754,1.6042330265045166
477,2.4018936157226562,0.008477484807372093,0.7846551537513733,1.6172384023666382
478,1.7555650472640991,0.00845717266201973,0.26537516713142395,1.4901899099349976
479,1.9776968955993652,0.008484974503517151,0.4067954421043396,1.5709015130996704
480,1.7182326316833496,0.008401928469538689,0.13948532938957214,1.578747272491455
481,2.141998291015625,0.008425123058259487,0.39768755435943604,1.7443108558654785
482,1.6952043771743774,0.008441150188446045,0.15133288502693176,1.543871521949768
483,1.4493920803070068,0.008346812799572945,0.21926437318325043,1.2301276922225952
484,2.4573159217834473,0.008446792140603065,0.5196034908294678,1.9377124309539795
485,1.6398208141326904,0.008444486185908318,0.1662619262933731,1.4735589027404785
486,1.5520718097686768,0.008426718413829803,0.17628151178359985,1.3757903575897217
487,2.119534730911255,0.008465342223644257,0.15567389130592346,1.9638608694076538
488,1.697433590888977,0.008493032306432724,0.24889814853668213,1.448535442352295
489,1.7032328844070435,0.008469251915812492,0.4234311282634735,1.2798017263412476
490,1.571836233139038,0.008447878994047642,0.1571461260318756,1.4146901369094849
491,1.7641699314117432,0.008462198078632355,0.15287137031555176,1.6112985610961914
492,1.6034400463104248,0.0084235779941082,0.23780986666679382,1.3656301498413086
493,1.8648386001586914,0.00842205435037613,0.17265072464942932,1.6921879053115845
494,1.5445681810379028,0.00839378871023655,0.1653207689523697,1.3792474269866943
495,1.9561965465545654,0.008386804722249508,0.13899363577365875,1.8172029256820679
496,1.93058180809021,0.008297218009829521,0.2847121059894562,1.6458697319030762
497,1.7609586715698242,0.008353388868272305,0.2034781575202942,1.5574804544448853
498,1.7427397966384888,0.00837301928550005,0.21431699395179749,1.5284228324890137
499,1.7460719347000122,0.008315757848322392,0.14780399203300476,1.598267912864685
500,1.713084101676941,0.00833891425281763,0.15574482083320618,1.5573393106460571
501,2.0346362590789795,0.008380916900932789,0.3924773931503296,1.64215886592865
502,1.7201941013336182,0.008383378386497498,0.15302881598472595,1.5671652555465698
503,2.246934413909912,0.00834930781275034,0.41988319158554077,1.8270511627197266
504,1.5102200508117676,0.008314862847328186,0.14091520011425018,1.369304895401001
505,1.794771671295166,0.008334802463650703,0.3728106617927551,1.4219609498977661
506,1.6944934129714966,0.00841295812278986,0.23828212916851044,1.4562113285064697
507,1.811950445175171,0.008356401696801186,0.28255221247673035,1.5293982028961182
508,1.8385305404663086,0.008371938951313496,0.5374688506126404,1.3010616302490234
509,1.6597288846969604,0.00837328564375639,0.15185914933681488,1.5078697204589844
510,1.7353365421295166,0.008395482785999775,0.15151596069335938,1.5838205814361572
511,1.7406727075576782,0.008425633423030376,0.17957349121570587,1.5610991716384888
512,1.7827632427215576,0.008370458148419857,0.3461814522743225,1.4365818500518799
513,1.7406184673309326,0.008410375565290451,0.15641778707504272,1.5842007398605347
514,2.251650094985962,0.008442104794085026,0.36205965280532837,1.8895903825759888
515,1.507997989654541,0.008494043722748756,0.15735985338687897,1.3506381511688232
516,1.5535731315612793,0.008548789657652378,0.19002671539783478,1.363546371459961
517,1.621167540550232,0.008579881861805916,0.36033961176872253,1.260827898979187
518,2.010978937149048,0.008478990755975246,0.21809892356395721,1.7928800582885742
519,1.6487833261489868,0.008505680598318577,0.15919165313243866,1.4895917177200317
520,1.5284137725830078,0.00849168561398983,0.2064191848039627,1.3219945430755615
521,1.8493214845657349,0.008534062653779984,0.2247919738292694,1.624529480934143
522,1.8704254627227783,0.008528267964720726,0.40106886625289917,1.469356656074524
523,1.5988813638687134,0.008611293509602547,0.2507202625274658,1.3481611013412476
524,1.4341562986373901,0.008624156005680561,0.37068042159080505,1.0634758472442627
525,2.5590121746063232,0.008644028566777706,0.5034937858581543,2.055518388748169
526,1.898207426071167,0.008609194308519363,0.42099729180336,1.4772101640701294
527,1.5444587469100952,0.008731869980692863,0.2569355070590973,1.2875232696533203
528,1.7399026155471802,0.008821186609566212,0.15428423881530762,1.5856183767318726
529,1.661341905593872,0.008820930495858192,0.23081493377685547,1.4305269718170166
530,1.4863407611846924,0.008819721639156342,0.22242498397827148,1.263915777206421
531,1.5414541959762573,0.008863274939358234,0.17798347771167755,1.3634706735610962
532,1.7252254486083984,0.008898389525711536,0.19800163805484772,1.527223825454712
533,1.6525819301605225,0.008862072601914406,0.2816465198993683,1.3709354400634766
534,1.569980502128601,0.008991533890366554,0.20281831920146942,1.3671622276306152
535,2.4014248847961426,0.009049669839441776,0.46433091163635254,1.93709397315979
536,1.6650785207748413,0.008985904045403004,0.15403608977794647,1.5110424757003784
537,1.5900734663009644,0.009097238071262836,0.34878087043762207,1.2412925958633423
538,1.658715844154358,0.00899458210915327,0.4525112211704254,1.2062046527862549
539,1.568962574005127,0.00917860772460699,0.21451807022094727,1.3544445037841797
540,1.752967357635498,0.009182975627481937,0.3735002875328064,1.3794670104980469
541,1.5852606296539307,0.009158062748610973,0.24644236266613007,1.3388183116912842
542,1.4468274116516113,0.00914253294467926,0.19898808002471924,1.247839331626892
543,1.4631969928741455,0.009268769063055515,0.2047402411699295,1.2584567070007324
544,1.580106258392334,0.009234029799699783,0.17385679483413696,1.4062494039535522
545,1.767617106437683,0.009178608655929565,0.4196392297744751,1.347977876663208
546,1.644189715385437,0.009275449439883232,0.18865863978862762,1.455531120300293
547,1.4834420680999756,0.009382101707160473,0.1869717538356781,1.296470284461975
548,1.5755200386047363,0.009387536905705929,0.25626125931739807,1.3192588090896606
549,1.7935686111450195,0.0094761922955513,0.27578988671302795,1.517778754234314
550,1.7022645473480225,0.00952825229614973,0.1854046732187271,1.5168598890304565
551,1.890143871307373,0.009633279405534267,0.4058555066585541,1.4842883348464966
552,1.6612616777420044,0.009583085775375366,0.16973742842674255,1.4915242195129395
553,1.6505017280578613,0.00942124892026186,0.14655523002147675,1.5039465427398682
554,1.4846277236938477,0.009428653866052628,0.15135321021080017,1.333274483680725
555,1.4200458526611328,0.009549129754304886,0.18792611360549927,1.2321197986602783
556,1.6828707456588745,0.009518925100564957,0.3041961193084717,1.3786746263504028
557,1.6643166542053223,0.009637541137635708,0.34030136466026306,1.3240152597427368
558,1.524524450302124,0.00967637449502945,0.2943710684776306,1.2301533222198486
559,1.5672613382339478,0.009634462185204029,0.1629117876291275,1.4043495655059814
560,1.4358601570129395,0.009620621800422668,0.2658846974372864,1.1699755191802979
561,1.674422025680542,0.009767290204763412,0.43728455901145935,1.2371374368667603
562,1.4321951866149902,0.009931218810379505,0.24764786660671234,1.1845473051071167
563,2.1231138706207275,0.01020114216953516,0.6258729100227356,1.4972410202026367
564,1.3184013366699219,0.009946223348379135,0.15642374753952026,1.1619775295257568
565,1.286360740661621,0.0101799750700593,0.168805330991745,1.1175553798675537
566,1.5552763938903809,0.01030273362994194,0.2531206011772156,1.30215585231781
567,1.434306025505066,0.010494301095604897,0.14535747468471527,1.2889485359191895
568,1.326910376548767,0.010332481004297733,0.1785368174314499,1.1483736038208008
569,1.0379853248596191,0.010571722872555256,0.13651998341083527,0.9014653563499451
570,1.2402701377868652,0.010413739830255508,0.15800470113754272,1.0822653770446777
571,1.6667404174804688,0.010720358230173588,0.17509949207305908,1.4916409254074097
572,1.4231681823730469,0.010343742556869984,0.21680861711502075,1.206359624862671
573,1.26787269115448,0.010510249994695187,0.18505911529064178,1.0828136205673218
574,1.6349127292633057,0.010733808390796185,0.53495192527771,1.0999608039855957
575,1.500788688659668,0.01076454296708107,0.4465845227241516,1.0542042255401611
576,1.0749270915985107,0.011003105901181698,0.13318230211734772,0.9417447447776794
577,1.4354841709136963,0.011056959629058838,0.5593498945236206,0.8761342167854309
578,1.6706514358520508,0.0110971350222826,0.42857837677001953,1.2420730590820312
579,1.1535745859146118,0.011433604173362255,0.2734471261501312,0.8801274299621582
580,1.4925727844238281,0.011422211304306984,0.5369576215744019,0.9556151628494263
581,1.6041251420974731,0.011617512442171574,0.6416248083114624,0.9625003337860107
582,1.6790215969085693,0.011478031054139137,0.585451066493988,1.093570590019226
583,1.16643488407135,0.011824904941022396,0.13492417335510254,1.0315107107162476
584,1.6022056341171265,0.011502969078719616,0.41507020592689514,1.1871354579925537
585,1.5302009582519531,0.01146552711725235,0.5410270690917969,0.9891738295555115
586,1.3407219648361206,0.01173880323767662,0.4831981360912323,0.8575237989425659
587,1.2394102811813354,0.011895854026079178,0.40411219000816345,0.8352980613708496
588,1.396146535873413,0.011951321735978127,0.46405312418937683,0.9320933818817139
589,1.341125726699829,0.012193622998893261,0.4634099006652832,0.8777158260345459
590,1.0697048902511597,0.012145545333623886,0.22285467386245728,0.8468502163887024
591,1.4509990215301514,0.01205007079988718,0.7145463228225708,0.7364526987075806
592,1.499348759651184,0.012090968899428844,0.7264981865882874,0.7728505730628967
593,1.42745041847229,0.012484847567975521,0.42858558893203735,0.9988648891448975
594,1.363909363746643,0.01276581920683384,0.2631068527698517,1.1008025407791138
595,1.2441296577453613,0.012430410832166672,0.4748374819755554,0.7692922353744507
596,1.300642728805542,0.012419633567333221,0.4840189814567566,0.8166238069534302
597,1.2481881380081177,0.012997033074498177,0.3110624849796295,0.9371256232261658
598,1.068325161933899,0.01247883215546608,0.4419228434562683,0.6264023184776306
599,1.2126542329788208,0.012522129341959953,0.48504844307899475,0.7276058197021484
600,0.7380638122558594,0.012861381284892559,0.23050612211227417,0.5075576901435852
601,1.0684187412261963,0.012663687579333782,0.3407455384731293,0.7276732325553894
602,0.8709017038345337,0.01326264999806881,0.30672651529312134,0.5641751885414124
603,1.0506385564804077,0.013333913870155811,0.2572491765022278,0.7933893799781799
604,1.0350486040115356,0.014053408987820148,0.3209426701068878,0.7141059637069702
605,1.1468408107757568,0.013913499191403389,0.2513673007488251,0.8954734802246094
606,0.7832366824150085,0.014081853441894054,0.22409242391586304,0.5591442584991455
607,1.179311990737915,0.013195526786148548,0.30687215924263,0.8724398016929626
608,1.0274217128753662,0.013435428030788898,0.2623298466205597,0.7650918364524841
609,0.8470710515975952,0.013443922623991966,0.2362516224384308,0.610819399356842
610,0.7588318586349487,0.01371025387197733,0.2669937014579773,0.49183815717697144
611,0.9344770312309265,0.0138805927708745,0.26262497901916504,0.6718520522117615
612,0.7309078574180603,0.013701532036066055,0.21495921909809113,0.5159486532211304
613,0.7872368693351746,0.013481336645781994,0.16356980800628662,0.6236670613288879
614,0.8940372467041016,0.014181818813085556,0.35785433650016785,0.5361829400062561
615,0.7815381288528442,0.014385749585926533,0.2509597837924957,0.5305783748626709
616,0.7926318645477295,0.014640670269727707,0.2590363323688507,0.5335955619812012
617,0.6700522899627686,0.014806442894041538,0.19761575758457184,0.4724365472793579
618,0.6921992897987366,0.015470580197870731,0.2146577686071396,0.4775415062904358
619,0.5576336979866028,0.015190450474619865,0.13563650846481323,0.42199718952178955
620,0.6275723576545715,0.01788998395204544,0.16129618883132935,0.4662761688232422
621,0.6015754342079163,0.01892022043466568,0.13077189028263092,0.47080352902412415
622,0.8791032433509827,0.018398860469460487,0.14477364718914032,0.7343295812606812
623,0.7536303400993347,0.019325293600559235,0.231833815574646,0.5217965245246887
624,0.5345830917358398,0.0177999846637249,0.1639820784330368,0.37060102820396423
625,0.491878867149353,0.0188471507281065,0.17677439749240875,0.31510448455810547
626,0.4553900361061096,0.01781506836414337,0.14527828991413116,0.31011176109313965
627,0.9169605374336243,0.01802215725183487,0.1729283332824707,0.7440322041511536
628,0.5392270088195801,0.019738707691431046,0.22156760096549988,0.3176594376564026
629,0.7980526685714722,0.01700463704764843,0.3795507252216339,0.41850194334983826
630,1.0648635625839233,0.01665758527815342,0.42867445945739746,0.6361891031265259
631,0.5347781181335449,0.018040740862488747,0.1882106065750122,0.3465674817562103
632,0.7305495738983154,0.016443708911538124,0.385439932346344,0.34510961174964905
633,0.6995996832847595,0.018946275115013123,0.4430679678916931,0.2565317153930664
634,0.6766539216041565,0.01846585050225258,0.4260070025920868,0.2506469190120697
635,0.8880481719970703,0.018428849056363106,0.6040598154067993,0.2839883863925934
636,0.8193332552909851,0.021482883021235466,0.5561220049858093,0.2632112503051758
637,0.4221870005130768,0.023536432534456253,0.26537907123565674,0.15680792927742004
638,0.565148651599884,0.022172804921865463,0.24116767942905426,0.3239809572696686
639,0.5521536469459534,0.02475634030997753,0.17229653894901276,0.3798570930957794
640,0.7534465789794922,0.02589510940015316,0.2932663857936859,0.4601801633834839
641,0.5365110635757446,0.026821115985512733,0.23894578218460083,0.2975653111934662
642,0.4707692861557007,0.02386123687028885,0.30438172817230225,0.16638755798339844
643,0.6153337955474854,0.023896723985671997,0.2726254463195801,0.3427083194255829
644,0.6512807607650757,0.02519822120666504,0.2592448890209198,0.39203590154647827
645,0.6179893016815186,0.02520243264734745,0.3291071355342865,0.28888216614723206
646,0.7811979651451111,0.02261415123939514,0.4688401520252228,0.3123578131198883
647,0.3616045415401459,0.024304451420903206,0.256427139043808,0.10517740994691849
648,0.3158668279647827,0.02427549846470356,0.19990293681621552,0.1159639060497284
649,0.34912312030792236,0.02114906720817089,0.2504228353500366,0.09870028495788574
650,0.2853100299835205,0.02485048584640026,0.17681673169136047,0.10849328339099884
651,0.6057152152061462,0.028082547709345818,0.4021798074245453,0.20353542268276215
652,0.28003934025764465,0.030687900260090828,0.16654016077518463,0.11349917948246002
653,0.5466449856758118,0.02664727158844471,0.47926944494247437,0.0673755332827568
654,0.614323079586029,0.026309175416827202,0.44797882437705994,0.16634425520896912
655,0.35126230120658875,0.022924385964870453,0.2463500201702118,0.10491228848695755
656,0.3493930995464325,0.026477277278900146,0.28526511788368225,0.06412798166275024
657,0.4141075909137726,0.023587368428707123,0.3465134799480438,0.06759411841630936
658,0.43565306067466736,0.024500401690602303,0.3018020689487457,0.13385099172592163
659,0.48626697063446045,0.0278386902064085,0.3751540780067444,0.11111289262771606
660,0.5150547027587891,0.027946259826421738,0.4403722584247589,0.07468245178461075
661,0.5124214887619019,0.023056497797369957,0.2783351540565491,0.23408636450767517
662,0.3669810891151428,0.020372487604618073,0.2593116760253906,0.1076694205403328
663,0.29126912355422974,0.01822083443403244,0.20458534359931946,0.08668379485607147
664,0.6593782901763916,0.021621165797114372,0.2960224449634552,0.3633558452129364
665,0.46023011207580566,0.01706789992749691,0.3057766258716583,0.15445348620414734
666,0.374118447303772,0.02265358902513981,0.3013433814048767,0.07277505099773407
667,0.37443169951438904,0.023266494274139404,0.2923019230365753,0.08212976902723312
668,0.44331246614456177,0.02807171642780304,0.2533872425556183,0.18992522358894348
669,0.2030082494020462,0.02688460238277912,0.16270455718040466,0.04030368849635124
670,0.17386889457702637,0.02891133539378643,0.1418077051639557,0.03206118196249008
671,0.33294349908828735,0.03354804217815399,0.30560237169265747,0.027341129258275032
672,0.2030538022518158,0.02972748503088951,0.11652582883834839,0.08652797341346741
673,0.4416104257106781,0.033888377249240875,0.4127066433429718,0.028903789818286896
674,0.4899247884750366,0.037012979388237,0.28752976655960083,0.2023950219154358
675,0.5303227305412292,0.032385848462581635,0.47563087940216064,0.05469184368848801
676,0.5496017932891846,0.031020497903227806,0.5260497331619263,0.023552069440484047
677,0.2011754959821701,0.03125876188278198,0.1321299821138382,0.06904551386833191
678,0.6385447382926941,0.028063202276825905,0.5520724058151245,0.08647234737873077
679,0.468960702419281,0.01999572478234768,0.42664477229118347,0.04231591895222664
680,0.23890754580497742,0.02317529357969761,0.1323358118534088,0.106571726500988
681,0.4747310280799866,0.020524902269244194,0.4066593647003174,0.06807167828083038
682,0.3998853266239166,0.016904272139072418,0.2304684817790985,0.16941684484481812
683,0.5816822648048401,0.01751773990690708,0.436144083738327,0.14553819596767426
684,0.6061775088310242,0.017977146431803703,0.49547427892684937,0.1107032373547554
685,0.24854645133018494,0.02127409353852272,0.1200711578130722,0.12847529351711273
686,0.6882950663566589,0.019173549488186836,0.6592709422111511,0.02902412600815296
687,0.909980058670044,0.021098937839269638,0.8725964426994324,0.03738361969590187
688,0.798722505569458,0.02114454284310341,0.5473660230636597,0.2513565123081207
689,0.20395150780677795,0.020806025713682175,0.17289197444915771,0.031059540808200836
690,0.5556809902191162,0.020470155403017998,0.45530176162719727,0.10037924349308014
691,0.327592134475708,0.019513214007019997,0.24145102500915527,0.08614110201597214
692,0.5573909282684326,0.015581699088215828,0.28865593671798706,0.26873499155044556
693,0.5017275214195251,0.015934593975543976,0.44690874218940735,0.054818764328956604
694,0.21986111998558044,0.012719124555587769,0.1642439365386963,0.055617183446884155
695,0.3897477984428406,0.014255659654736519,0.3067135512828827,0.08303423225879669
696,0.38687098026275635,0.017102476209402084,0.2944795489311218,0.09239143878221512
697,0.23434807360172272,0.0159161314368248,0.16916322708129883,0.06518484652042389
698,0.6682465076446533,0.015406028367578983,0.38091883063316345,0.2873276472091675
699,0.230370432138443,0.017636194825172424,0.10920368134975433,0.12116675078868866
700,0.24294951558113098,0.014671346172690392,0.1745341271162033,0.06841538846492767
701,0.17685236036777496,0.01638152077794075,0.13279907405376434,0.04405328258872032
702,0.3817691206932068,0.01427945215255022,0.3176440894603729,0.06412501633167267
703,0.2713293433189392,0.01668604463338852,0.23384404182434082,0.03748529776930809
704,0.2693590223789215,0.01577628031373024,0.23718781769275665,0.032171208411455154
705,0.2890806198120117,0.018545769155025482,0.25819313526153564,0.030887482687830925
706,0.2574208974838257,0.018421906977891922,0.126817986369133,0.1306029111146927
707,0.20361660420894623,0.01653420925140381,0.17365284264087677,0.029963761568069458
708,0.4456884562969208,0.01775074005126953,0.23116549849510193,0.21452295780181885
709,0.4389171004295349,0.015842270106077194,0.14684826135635376,0.29206883907318115
710,0.37601855397224426,0.015484083443880081,0.3191707134246826,0.05684785172343254
711,0.3549484312534332,0.014140107668936253,0.28729015588760376,0.06765827536582947
712,0.19970472157001495,0.012447330169379711,0.13812993466854095,0.0615747831761837
713,0.29025816917419434,0.01338972058147192,0.16542251408100128,0.12483564764261246
714,0.3463340699672699,0.014778025448322296,0.24265813827514648,0.10367593914270401
715,0.29474878311157227,0.012840984389185905,0.23737645149230957,0.05737234652042389
716,0.23989112675189972,0.013146797195076942,0.14672455191612244,0.09316657483577728
717,0.25868290662765503,0.015787851065397263,0.2044323831796646,0.05425053834915161
718,0.5282049775123596,0.012611113488674164,0.28656038641929626,0.24164460599422455
719,0.417651891708374,0.013973460532724857,0.2830750644207001,0.13457684218883514
720,0.13614343106746674,0.014641353860497475,0.09818475693464279,0.037958674132823944
721,0.37929201126098633,0.016631940379738808,0.15524695813655853,0.2240450531244278
722,0.2762036621570587,0.019996432587504387,0.2544751763343811,0.021728485822677612
723,0.1475062519311905,0.01762883923947811,0.1267627626657486,0.020743487402796745
724,0.5499845743179321,0.017435243353247643,0.35783857107162476,0.19214597344398499
725,0.5281982421875,0.017006682232022285,0.3683062493801117,0.1598919928073883
726,0.26963162422180176,0.014469513669610023,0.07844708114862442,0.19118453562259674
727,0.3821861147880554,0.014387935400009155,0.3596854507923126,0.022500649094581604
728,0.3015560507774353,0.014697636477649212,0.27422478795051575,0.027331264689564705
729,0.2983300983905792,0.012148445472121239,0.18401671946048737,0.11431337893009186
730,0.4178118109703064,0.013636784628033638,0.31288275122642517,0.10492907464504242
731,0.23510347306728363,0.013732613064348698,0.13351239264011383,0.1015910804271698
732,0.4914478659629822,0.014749898575246334,0.29826727509498596,0.1931806057691574
733,0.4181881546974182,0.01442254614084959,0.37376677989959717,0.044421374797821045
734,0.194001242518425,0.012517937459051609,0.16209380328655243,0.03190744295716286
735,0.5407059192657471,0.01248854398727417,0.31281787157058716,0.2278880774974823
736,0.35916054248809814,0.012728370726108551,0.32354921102523804,0.03561132401227951
737,0.1631166636943817,0.013610469177365303,0.10366712510585785,0.059449538588523865
738,0.2979740500450134,0.012218085117638111,0.21392743289470673,0.08404660224914551
739,0.12542392313480377,0.013798418454825878,0.09331770986318588,0.03210621327161789
740,0.3399421274662018,0.011148347519338131,0.264260858297348,0.07568126916885376
741,0.2448650300502777,0.01289333589375019,0.184054896235466,0.06081012636423111
742,0.502277672290802,0.011616538278758526,0.18329443037509918,0.318983256816864
743,0.3393605053424835,0.011308412067592144,0.25665420293807983,0.08270629495382309
744,0.25803884863853455,0.011361246928572655,0.11446044594049454,0.1435784101486206
745,0.20159438252449036,0.012798991054296494,0.14522716403007507,0.05636721849441528
746,0.21400704979896545,0.010642721317708492,0.18200534582138062,0.03200169652700424
